Date,Bitcoin Core (BTC) Price,Blockchain Size,Fee Rate,Hash Rate,Inflation Rate,Miner Revenue,Price Volatility,Total Transactions,Transaction Fees,Money Supply,Avg. UTXO Amount
2009-08-13,0.0,4727194,0,3.969720103280424e-06,83.3602,3150.0,87.64890340143394,21309,0.0,1058500.0,52.7036
2009-08-14,0.0,4745533,0,3.934212767830688e-06,83.21,4250.0,73.02040024196894,21394,0.0,1062750.0,52.6923
2009-08-15,0.0,4759130,0,3.813487827301587e-06,82.9946,3150.0,71.72541986494547,21457,0.0,1065900.0,52.6839
2009-08-16,0.0,4764730,0,3.4300086044444438e-06,82.79299999999999,1300.0,69.4923209240101,21483,0.0,1067200.0,52.6804
2009-08-17,0.0,4768826,0,2.847688303068783e-06,82.5429,950.0,71.60018739697917,21502,0.0,1068150.0,52.6779
2009-08-18,0.0,4772496,0,2.4358032118518525e-06,82.3178,850.0,71.60018739697917,21519,0.0,1069000.0,52.6757
2009-08-19,0.0,4774653,0,2.009715186455027e-06,82.0319,500.0,70.68417312188785,21529,0.0,1069500.0,52.6743
2009-08-20,0.0,4778530,0,1.6901491674074075e-06,81.8298,900.0,63.58149967558397,21547,0.0,1070400.0,52.672
2009-08-21,0.0,4783262,0,1.2427567407407409e-06,81.5277,1100.0,64.01054898245081,21569,0.0,1071500.0,52.6691
2009-08-22,0.0,4786272,0,8.947848533333334e-07,81.206,700.0,64.15982776824129,21583,0.0,1072200.0,52.6673
2009-08-23,0.0,4787779,0,7.598569786243386e-07,80.8395,350.0,63.126754749189615,21590,0.0,1072550.0,52.6663
2009-08-24,0.0,4791010,0,7.314511102645501e-07,80.5674,750.0,61.445316346551685,21605,0.0,1073300.0,52.6644
2009-08-25,0.0,4794235,0,7.172481760846559e-07,80.2718,750.0,54.177291466928224,21620,0.0,1074050.0,52.6624
2009-08-26,0.0,4805023,0,1.0013068596825396e-06,80.0623,2500.0,54.19452325972618,21670,0.0,1076550.0,52.6559
2009-08-27,0.0,4821141,0,1.2143508723809523e-06,79.8567,2400.0,54.194523259726175,21721,0.0,1078950.0,52.7604
2009-08-28,0.0,4827385,0,1.264061142010582e-06,79.5224,1450.0,53.92274978779962,21750,0.0,1080400.0,52.7565
2009-08-29,0.0,4843568,0,1.6972506344973544e-06,79.1847,3750.0,67.73237608684828,21825,0.0,1084150.0,52.7464
2009-08-30,0.0,4860617,0,2.2085562649735446e-06,78.8899,3950.0,67.18467092855076,21904,0.0,1088100.0,52.7359
2009-08-31,0.0,4881485,0,2.783775099259259e-06,78.6106,4800.0,70.0650697879626,22001,0.0,1092900.0,52.7232
2009-09-01,0.0,4900781,0,3.2879792626455023e-06,78.2772,4300.0,70.77003356447044,22088,0.0,1097200.0,52.7247
2009-09-02,0.0,4917613,0,3.4868203411640214e-06,77.9809,3900.0,70.74894029682757,22166,0.0,1101100.0,52.7145
2009-09-03,0.0,4931859,0,3.6146467487830687e-06,77.8061,3300.0,67.27037253680804,22232,0.0,1104400.0,52.7059
2009-09-04,0.0,4946675,0,3.841893695661376e-06,77.6439,3050.0,67.07930214919067,22294,0.0,1107450.0,52.7307
2009-09-05,0.0,4960479,0,3.763777557671957e-06,77.4616,3200.0,68.27948639125505,22358,0.0,1110650.0,52.7224
2009-09-06,0.0,4976881,0,3.7424731564021164e-06,77.4202,3800.0,79.32908137520633,22434,0.0,1114450.0,52.7126
2009-09-07,0.0,4991561,0,3.5436320778835977e-06,77.3058,3400.0,83.95628189336354,22502,0.0,1117850.0,52.7039
2009-09-08,0.0,5009925,0,3.4868203411640214e-06,77.1546,3900.0,85.30793319549966,22581,0.0,1121750.0,52.7237
2009-09-09,0.0,5024813,0,3.4229071373544967e-06,77.0216,3450.0,85.29963350834204,22650,0.0,1125200.0,52.7149
2009-09-10,0.0,5036466,0,3.337689532275132e-06,76.8335,2700.0,85.97956165501655,22704,0.0,1127900.0,52.7081
2009-09-11,0.0,5050923,0,3.3802983348148145e-06,76.649,3350.0,84.54990782167322,22771,0.0,1131250.0,52.6996
2009-09-12,0.0,5065384,0,3.4016027360846562e-06,76.4897,3350.0,83.90943766931,22838,0.0,1134600.0,52.6912
2009-09-13,0.0,5080281,0,3.351892466455026e-06,76.3001,3450.0,83.4406844415757,22907,0.0,1138050.0,52.6826
2009-09-14,0.0,5096469,0,3.4016027360846562e-06,76.079,3750.0,84.64261428457435,22982,0.0,1141800.0,52.6733
2009-09-15,0.0,5112441,0,3.373196867724868e-06,75.8935,3700.0,83.33611632424764,23056,0.0,1145500.0,52.6642
2009-09-16,0.0,5121938,0,3.1956601904761913e-06,75.6817,2200.0,90.20346261614974,23100,0.0,1147700.0,52.6589
2009-09-17,0.0,5137699,0,3.323486598095238e-06,75.459,3600.0,107.18395085955693,23173,0.0,1151300.0,52.6501
2009-09-18,0.0,5167453,521,3.4442115386243384e-06,75.1506,4200.12,107.13559295041651,23258,0.12,1155500.0,52.8785
2009-09-19,0.0,5184286,0,3.5223276766137564e-06,74.9502,3900.0,109.39926371273519,23336,0.0,1159400.0,52.8682
2009-09-20,0.0,5200268,0,3.557835012063492e-06,74.5795,3700.0,109.88057151761356,23410,0.0,1163100.0,52.8586
2009-09-21,0.0,5217115,0,3.5791394133333328e-06,74.1692,3900.0,110.9872117437148,23488,0.0,1167000.0,52.8485
2009-09-22,0.0,5232968,0,3.5436320778835977e-06,73.8026,3450.0,112.74624306087664,23558,0.0,1170450.0,52.8563
2009-09-23,0.0,5242960,0,3.4087042031746033e-06,73.4265,1250.0,136.36034455481496,23584,0.0,1171700.0,52.9462
2009-09-24,0.0,5250728,0,3.1530513879365083e-06,73.0516,1800.0,147.75575903963798,23620,0.0,1173500.0,52.9414
2009-09-25,0.0,5271633,0,3.24537046010582e-06,72.8133,4850.0,155.3217473980483,23717,0.0,1178350.0,52.9286
2009-09-26,0.0,5294321,0,3.3376895322751324e-06,72.6465,4550.0,154.45208968097685,23810,0.0,1182900.0,52.9736
2009-09-27,0.0,5317734,0,3.5223276766137564e-06,72.4123,5000.0,153.5122026765131,23911,0.0,1187900.0,52.9958
2009-09-28,0.0,5336520,0,3.5862408804232803e-06,72.1314,4350.0,141.098138004752,23998,0.0,1192250.0,52.9842
2009-09-29,0.0,5354874,0,3.699864353862434e-06,71.8774,4250.0,142.07052964938302,24083,0.0,1196500.0,52.9729
2009-09-30,0.0,5378859,0,4.147256780529101e-06,71.5525,4400.0,142.30131508075314,24173,0.0,1200900.0,53.0573
2009-10-01,0.0,5397204,0,4.495228667936509e-06,71.2703,4250.0,142.04230479230011,24258,0.0,1205150.0,53.0459
2009-10-02,0.0,5414906,0,4.388706661587303e-06,70.9586,4100.0,140.77516129741036,24340,0.0,1209250.0,53.035
2009-10-03,0.0,5431622,0,4.253778786878307e-06,70.6463,3600.0,140.30861326123207,24413,0.0,1212850.0,53.0463
2009-10-04,0.0,5444119,0,3.9555171691005305e-06,70.289,2900.0,168.32784510703414,24471,0.0,1215750.0,53.0386
2009-10-05,0.0,5455551,0,3.714067288042328e-06,70.071,2650.0,168.60321140555868,24524,0.0,1218400.0,53.0316
2009-10-06,0.0,5467419,0,3.5010232753439147e-06,69.8801,2750.0,168.6332500761194,24579,0.0,1221150.0,53.0243
2009-10-07,0.0,5478561,0,3.1814572562962963e-06,69.7132,2150.0,181.27956881110688,24624,0.0,1223300.0,53.0486
2009-10-08,0.0,5491500,0,3.0039205790476193e-06,69.5248,3000.0,185.32215862728899,24684,0.0,1226300.0,53.0407
2009-10-09,0.0,5506583,0,2.9187029739682537e-06,69.2841,3500.0,192.9108328958149,24754,0.0,1229800.0,53.0315
2009-10-10,0.0,5523623,0,2.9684132435978834e-06,69.0352,3950.0,194.59332275385162,24833,0.0,1233750.0,53.0212
2009-10-11,0.0,5540241,0,3.103341118306878e-06,68.7882,3850.0,200.49983498729242,24910,0.0,1237600.0,53.0112
2009-10-12,0.0,5556207,0,3.2524719271957676e-06,68.4972,3700.0,204.1725389969154,24984,0.0,1241300.0,53.0017
2009-10-13,0.0,5577339,0,3.273776328465608e-06,68.1314,2900.0,205.6896153847496,25043,0.0,1244200.0,53.1596
2009-10-14,0.0,5589641,0,3.373196867724868e-06,67.8938,2850.0,215.60087321812716,25100,0.0,1247050.0,53.1519
2009-10-15,0.0,5604517,0,3.4371100715343917e-06,67.6962,3450.0,215.9380267858929,25169,0.0,1250500.0,53.1427
2009-10-16,0.0,5619810,0,3.444211538624338e-06,67.4482,3550.0,214.99965399540852,25240,0.0,1254050.0,53.1332
2009-10-17,0.0,5642163,0,3.309283663915344e-06,67.2688,3000.0,210.15395127991215,25301,0.0,1257050.0,53.3055
2009-10-18,0.0,5654462,0,3.167254322116402e-06,67.0177,2850.0,210.00580937079795,25358,0.0,1259900.0,53.2975
2009-10-19,0.0,5671263,0,3.167254322116402e-06,66.7091,3700.0,207.89986899054625,25433,0.0,1263600.0,53.3007
2009-10-20,0.0,5695391,0,3.5507335449735452e-06,66.5023,5600.0,207.353093993064,25545,0.0,1269200.0,53.2852
2009-10-21,0.0,5727502,490,3.820589294391535e-06,66.3257,4750.12,208.007831171888,25641,0.12,1273950.0,53.4936
2009-10-22,0.0,5746834,0,3.898705432380953e-06,66.0276,4000.0,208.46628151954957,25722,0.0,1277950.0,53.52
2009-10-23,0.0,5770966,0,4.0336333070899486e-06,65.7175,4500.0,194.59853695115868,25813,0.0,1282450.0,53.593999999999994
2009-10-24,0.0,5790137,0,4.2395758526984135e-06,65.5931,4450.0,183.68770408417782,25902,0.0,1286900.0,53.5806
2009-10-25,0.0,5804411,0,4.275083188148148e-06,65.5189,3100.0,178.17795696927345,25965,0.0,1290000.0,53.5848
2009-10-26,0.0,5820796,0,4.2892861223280415e-06,65.4237,3800.0,178.45144722017525,26041,0.0,1293800.0,53.5735
2009-10-27,0.0,5836118,0,3.998125971640212e-06,65.2612,3550.0,179.76297451497783,26112,0.0,1297350.0,53.563
2009-10-28,0.0,5851846,0,3.777980491851852e-06,65.1635,3200.0,198.258982467252,26177,0.0,1300550.0,53.5867
2009-10-29,0.0,5866083,0,3.6785599525925917e-06,64.9944,3300.0,209.58677756693558,26243,0.0,1303850.0,53.577
2009-10-30,0.0,5880774,0,3.3660954006349203e-06,64.7966,2300.0,211.876728082072,26291,0.0,1306150.0,53.6561
2009-10-31,0.0,5893702,0,3.160152855026456e-06,64.6002,3000.0,212.137706413002,26351,0.0,1309150.0,53.6471
2009-11-01,0.0,5903606,0,3.0465293815873014e-06,64.4131,2300.0,215.84295912390655,26397,0.0,1311450.0,53.6402
2009-11-02,0.0,5908985,0,2.68435456e-06,64.2343,1250.0,225.68712283707782,26422,0.0,1312700.0,53.6365
2009-11-03,0.0,5916096,0,2.4144988105820104e-06,64.0058,1650.0,205.21812378881125,26455,0.0,1314350.0,53.6316
2009-11-04,0.0,5929457,0,2.4002958764021166e-06,63.8019,3100.0,221.79348697339742,26517,0.0,1317450.0,53.6225
2009-11-05,0.0,5947987,0,2.3789914751322757e-06,63.6482,3150.0,272.44776667843183,26581,0.0,1320600.0,53.7026
2009-11-06,0.0,5960270,0,2.457107613121693e-06,63.5162,2850.0,260.83834739526696,26638,0.0,1323450.0,53.693999999999996
2009-11-07,0.0,5973634,0,2.471310547301588e-06,63.3453,3100.0,262.5675303798395,26700,0.0,1326550.0,53.6847
2009-11-08,0.0,5988516,0,2.6346442903703703e-06,63.113,3450.0,259.97861181574245,26769,0.0,1330000.0,53.6745
2009-11-09,0.0,6004249,0,2.975514710687831e-06,62.8481,3650.0,257.2297784042255,26842,0.0,1333650.0,53.6637
2009-11-10,0.0,6018053,0,3.1956601904761905e-06,62.6041,3200.0,258.11278283423457,26906,0.0,1336850.0,53.6543
2009-11-11,0.0,6039805,0,3.309283663915344e-06,62.3781,3900.0,263.4969589152,26987,0.0,1340750.0,53.7224
2009-11-12,0.0,6056064,0,3.3163851310052915e-06,62.1208,3200.0,263.13717519151163,27057,0.0,1343950.0,53.7236
2009-11-13,0.0,6070932,0,3.3802983348148145e-06,61.9167,3300.0,255.6365315635985,27125,0.0,1347250.0,53.7117
2009-11-14,0.0,6089359,0,3.5081247424338622e-06,61.8228,4000.0,256.02129824137944,27206,0.0,1351250.0,53.7191
2009-11-15,0.0,6106397,0,3.5791394133333328e-06,61.6795,3950.0,255.69230313207808,27285,0.0,1355200.0,53.7074
2009-11-16,0.0,6127097,0,3.7424731564021164e-06,61.5515,4800.0,255.34228946091454,27381,0.0,1360000.0,53.6934
2009-11-17,0.0,6148018,0,3.97682157037037e-06,61.448,4850.0,255.5556807098507,27478,0.0,1364850.0,53.6793
2009-11-18,0.0,6167859,0,4.0762421096296295e-06,61.3004,4600.0,254.00519319491525,27570,0.0,1369450.0,53.666000000000004
2009-11-19,0.0,6184874,0,4.182764115978837e-06,61.1336,3950.0,253.8700129115012,27649,0.0,1373400.0,53.6547
2009-11-20,0.0,6211139,0,4.211169984338625e-06,60.9633,3500.0,256.6480562901918,27721,0.0,1376900.0,53.8314
2009-11-21,0.0,6229685,0,4.253778786878307e-06,60.8113,4300.0,256.33471469722855,27807,0.0,1381200.0,53.8186
2009-11-22,0.0,6245429,0,4.211169984338623e-06,60.7004,3650.0,256.2829134834523,27880,0.0,1384850.0,53.8077
2009-11-23,0.0,6268298,0,4.282184655238095e-06,60.5464,5300.0,256.33867690697986,27986,0.0,1390150.0,53.7921
2009-11-24,0.0,6289019,0,4.275083188148148e-06,60.4488,4800.0,257.00393652582744,28082,0.0,1394950.0,53.7781
2009-11-25,0.0,6309067,0,4.282184655238095e-06,60.2661,4650.0,257.3922934041269,28175,0.0,1399600.0,53.7646
2009-11-26,0.0,6328474,0,4.360300793227512e-06,60.1625,4500.0,255.8741389375837,28265,0.0,1404100.0,53.7516
2009-11-27,0.0,6346577,0,4.459721332486772e-06,60.0775,4200.0,237.2908517347821,28349,0.0,1408300.0,53.7396
2009-11-28,0.0,6362523,0,4.374503727407408e-06,59.9819,3700.0,221.35381743228263,28423,0.0,1412000.0,53.7291
2009-11-29,0.0,6377828,0,4.360300793227514e-06,59.8574,3550.0,223.34805319833637,28494,0.0,1415550.0,53.718999999999994
2009-11-30,0.0,6390767,0,4.033633307089947e-06,59.7994,3000.0,227.07561532657647,28554,0.0,1418550.0,53.7106
2009-12-01,0.0,6406952,0,3.884502498201058e-06,59.7109,3750.0,218.18605828517502,28629,0.0,1422300.0,53.7001
2009-12-02,0.0,6442267,746,3.7424731564021164e-06,59.5859,3650.22,194.79183322877358,28703,0.22,1425950.0,54.0276
2009-12-03,0.0,6462538,0,3.7708790247619035e-06,59.4776,4700.0,194.17102607684558,28797,0.0,1430650.0,54.0133
2009-12-04,0.0,6481526,0,3.7992848931216936e-06,59.3464,4400.0,186.37432425742128,28885,0.0,1435050.0,54.0
2009-12-05,0.0,6489279,0,3.529429143703704e-06,59.2308,1800.0,121.50601180214241,28921,0.0,1436850.0,53.9946
2009-12-06,0.0,6505218,0,3.4797188740740747e-06,59.0944,3200.0,118.1763580032527,28986,0.0,1440050.0,54.0174
2009-12-07,0.0,6527917,0,3.7850819589417985e-06,58.9699,5150.0,105.7249442720522,29091,0.0,1445200.0,54.0019
2009-12-08,0.0,6554392,0,4.047836241269842e-06,58.8738,5600.0,105.3903762663268,29204,0.0,1450800.0,54.0235
2009-12-09,0.0,6578236,0,4.275083188148149e-06,58.8095,5250.0,104.92302074195851,29310,0.0,1456050.0,54.0258
2009-12-10,0.0,6603505,0,4.289286122328043e-06,58.7151,4800.0,101.18929709866991,29419,0.0,1460850.0,54.0235
2009-12-11,0.0,6625929,0,4.402909595767197e-06,58.6393,5200.0,90.109901602731,29523,0.0,1466050.0,54.0081
2009-12-12,0.0,6657851,0,4.942621094603173e-06,58.5515,5600.0,87.59680977858619,29637,0.0,1471650.0,54.1207
2009-12-13,0.0,6681559,0,5.269288580740741e-06,58.4674,5500.0,85.78307928749513,29747,0.0,1477150.0,54.1041
2009-12-14,0.0,6706156,0,5.347404718730158e-06,58.3738,5700.0,85.86833562817426,29861,0.0,1482850.0,54.086999999999996
2009-12-15,0.0,6766484,0,5.276390047830689e-06,58.2831,5100.0,85.83381638851725,29968,0.0,1487950.0,54.7201
2009-12-16,0.0,6793432,0,5.311897383280423e-06,58.1547,5500.0,85.87563183823197,30081,0.0,1493450.0,54.7432
2009-12-17,0.0,6822758,0,5.595956066878306e-06,58.0461,6800.0,85.85950351674516,30217,0.0,1500250.0,54.7197
2009-12-18,0.0,6860773,0,6.057551427724867e-06,57.9075,8450.0,86.33880994695956,30389,0.0,1508700.0,54.7007
2009-12-19,0.0,6909273,0,6.8600172088888875e-06,57.7656,11250.0,86.66311880969913,30614,0.0,1519950.0,54.6627
2009-12-20,0.0,6952185,0,7.4849463128042345e-06,57.6706,9900.0,81.59265004297893,30813,0.0,1529850.0,54.6297
2009-12-21,0.0,6990127,0,7.918135805291006e-06,57.5393,8750.0,79.03713498505977,30989,0.0,1538600.0,54.6009
2009-12-22,0.0,7027871,0,8.436542902857144e-06,57.4326,8750.0,79.34184005523447,31164,0.0,1547350.0,54.5725
2009-12-23,0.0,7062815,0,8.805819191534392e-06,57.3698,8100.0,79.35190017862763,31326,0.0,1555450.0,54.5466
2009-12-24,0.0,7096029,0,8.933645599153441e-06,57.2365,7700.0,78.8537581544283,31480,0.0,1563150.0,54.5221
2009-12-25,0.0,7129245,0,8.827123592804233e-06,57.0992,7700.0,77.83337411916588,31634,0.0,1570850.0,54.498000000000005
2009-12-26,0.0,7161624,0,8.287412093968255e-06,56.9751,7450.0,78.06482453268946,31784,0.0,1578300.0,54.473
2009-12-27,0.0,7199157,0,8.116976883809523e-06,56.8844,8700.0,81.38901605776654,31958,0.0,1587000.0,54.4463
2009-12-28,0.0,7235866,0,8.060165147089948e-06,56.75899999999999,8350.0,105.5684646713548,32126,0.0,1595350.0,54.4284
2009-12-29,0.0,7265423,0,7.790309397671959e-06,56.6396,6850.0,105.59525497135851,32263,0.0,1602200.0,54.4078
2009-12-30,0.0,7302301,0,7.854222601481483e-06,56.5389,8550.0,93.12514763921172,32434,0.0,1610750.0,54.3823
2009-12-31,0.0,7332713,0,7.76190352931217e-06,56.4112,7050.0,145.11434466020862,32575,0.0,1617800.0,54.3616
2010-01-01,0.0,7362477,0,7.648280055873019e-06,56.3042,6900.0,149.632177921492,32713,0.0,1624700.0,54.3414
2010-01-02,0.0,7391248,0,7.5275551153439145e-06,56.2034,6600.0,149.47613966343394,32847,0.0,1631300.0,54.3223
2010-01-03,0.0,7418415,0,7.186684695026456e-06,56.1022,6300.0,173.5871885835561,32973,0.0,1637600.0,54.3043
2010-01-04,0.0,7458549,0,7.3216125697354496e-06,56.0296,9300.0,173.3920773358823,33159,0.0,1646900.0,54.2779
2010-01-05,0.0,7507246,0,7.634077121693121e-06,55.9413,9050.0,173.99573210757256,33342,0.0,1655950.0,54.3933
2010-01-06,0.0,7549940,0,7.825816733121694e-06,55.8413,9900.0,173.98703182819335,33540,0.0,1665850.0,54.3649
2010-01-07,0.0,7585106,0,7.98204900910053e-06,55.7419,8150.0,175.82534711803862,33703,0.0,1674000.0,54.3418
2010-01-08,0.0,7618315,0,8.095672482539684e-06,55.6569,7700.0,178.18505604485424,33857,0.0,1681700.0,54.3202
2010-01-09,0.0,7651327,0,8.244803291428571e-06,55.5214,7650.0,179.23849395678073,34010,0.0,1689350.0,54.299
2010-01-10,0.0,7683917,0,8.422339968677249e-06,55.4073,7550.0,179.08498830219608,34161,0.0,1696900.0,54.2782
2010-01-11,0.0,7724917,0,8.450745837037037e-06,55.2825,9500.0,179.06863753181628,34351,0.0,1706400.0,54.2524
2010-01-12,0.0,7759213,0,8.2945135610582e-06,55.1241,7950.0,177.88027865850486,34510,0.0,1714350.0,54.231
2010-01-13,0.0,7818364,560,8.017556344550264e-06,55.0085,7950.26,179.36434019705814,34671,0.26,1722300.0,54.574
2010-01-14,0.0,7854197,0,8.024657811640211e-06,54.8661,8200.0,179.36290592804264,34837,0.0,1730500.0,54.5469
2010-01-15,0.0,7886313,0,7.946541673650795e-06,54.7329,7150.0,179.3420974452884,34982,0.0,1737650.0,54.5368
2010-01-16,0.0,7917318,0,7.86132406857143e-06,54.5936,7050.0,179.59331090868938,35124,0.0,1744700.0,54.5236
2010-01-17,0.0,7945102,0,7.676685924232805e-06,54.4515,6250.0,179.37912127509375,35250,0.0,1750950.0,54.5145
2010-01-18,0.0,7973342,0,7.2576993659259266e-06,54.3146,6550.0,179.18957060345898,35381,0.0,1757500.0,54.4961
2010-01-19,0.0,8000508,0,7.0162494848677245e-06,54.1616,6250.0,182.1382916901674,35507,0.0,1763750.0,54.4771
2010-01-20,0.0,8027217,0,6.767698136719576e-06,53.9688,6200.0,188.8409301492321,35631,0.0,1769950.0,54.46
2010-01-21,0.0,8061258,0,6.7250893341798935e-06,53.7633,7900.0,189.27156861858631,35789,0.0,1777850.0,54.4384
2010-01-22,0.0,8102422,0,6.9523362810582015e-06,53.5637,8750.0,190.4546918871579,35973,0.0,1786600.0,54.4197
2010-01-23,0.0,8131870,0,6.895524544338625e-06,53.4045,6650.0,190.39057136103733,36109,0.0,1793250.0,54.4036
2010-01-24,0.0,8166824,0,7.144075892486772e-06,53.3349,8000.0,190.37848913601607,36271,0.0,1801250.0,54.3806
2010-01-25,0.0,8200195,0,7.307409635555555e-06,53.2018,7700.0,191.0586035141429,36426,0.0,1808950.0,54.3604
2010-01-26,0.0,8253213,0,7.918135805291005e-06,53.0584,10550.0,189.9885125492595,36641,0.0,1819500.0,54.4239
2010-01-27,0.0,8298086,0,8.422339968677249e-06,52.8817,9750.0,176.22837519352169,36842,0.0,1829250.0,54.4177
2010-01-28,0.0,8335816,0,8.464948771216933e-06,52.6886,8200.0,173.62459850242652,37008,0.0,1837450.0,54.4252
2010-01-29,0.0,8376446,0,8.479151705396827e-06,52.5525,8850.0,172.95878742929887,37187,0.0,1846300.0,54.4326
2010-01-30,0.0,8421318,0,8.933645599153441e-06,52.3766,9850.0,129.1456021119241,37388,0.0,1856150.0,54.431000000000004
2010-01-31,0.0,8470752,0,9.288718953650792e-06,52.1459,10500.0,131.8434669486822,37602,0.0,1866650.0,54.4514
2010-02-01,0.0,8508544,0,9.366835091640212e-06,51.9466,8250.0,132.95454298821144,37769,0.0,1874900.0,54.4554
2010-02-02,0.0,8551586,0,9.175095480211639e-06,51.88,9200.0,102.17813162170714,37962,0.0,1884100.0,54.4443
2010-02-03,0.0,8585250,0,8.820022125714288e-06,51.8464,7250.0,131.93674480868557,38108,0.0,1891350.0,54.4571
2010-02-04,0.0,8644230,0,9.57277763724868e-06,51.7781,13500.0,131.94222266238393,38380,0.0,1904850.0,54.428999999999995
2010-02-05,0.0,8698707,0,1.156828988952381e-05,51.6605,11450.0,152.25357227557532,38614,0.0,1916300.0,54.4527
2010-02-06,0.0,8775136,0,1.3336555194920635e-05,51.4806,11150.0,150.30257691506682,38841,0.0,1927450.0,54.7945
2010-02-07,0.0,8820675,0,1.457221046857143e-05,51.2072,9600.0,147.1376681256979,39047,0.0,1937050.0,54.7932
2010-02-08,0.0,8869043,0,1.6482505115767195e-05,50.9604,10850.0,145.1694745348207,39269,0.0,1947900.0,54.7686
2010-02-09,0.0,8927205,0,1.8016422007195768e-05,50.8063,10000.0,149.82735132099972,39477,0.0,1957900.0,54.9201
2010-02-10,0.0,9019700,579,1.9926716654391533e-05,50.6778,10350.44,149.7085524628213,39687,0.44,1968250.0,55.5328
2010-02-11,0.0,9125303,0,2.0395413482328038e-05,50.6007,8400.0,149.61109127418936,39860,0.0,1976650.0,56.4596
2010-02-12,0.0,9170387,0,1.95432374315344e-05,50.5921,8450.0,151.18758786786708,40034,0.0,1985100.0,56.5394
2010-02-13,0.0,9217232,0,1.897512006433863e-05,50.5676,9150.0,152.70941612478285,40222,0.0,1994250.0,56.5809
2010-02-14,0.0,9277258,0,1.954323743153439e-05,50.5272,11600.0,162.12369807247964,40457,0.0,2005850.0,56.6672
2010-02-15,0.0,9329844,0,2.0892516178624335e-05,50.4901,10400.0,163.55411405438474,40676,0.0,2016250.0,56.6999
2010-02-16,0.0,9378913,0,2.1801503966137566e-05,50.4878,8800.0,163.33480288603099,40861,0.0,2025050.0,56.7909
2010-02-17,0.0,9423277,0,2.301585483851852e-05,50.4803,9750.0,163.95681547696316,41062,0.0,2034800.0,56.7666
2010-02-18,0.0,9479212,0,2.5721513799788363e-05,50.4209,11950.0,161.40625689203563,41312,0.0,2046750.0,56.7438
2010-02-19,0.0,9531084,0,2.7752533387513232e-05,50.3409,10400.0,153.76629776275132,41527,0.0,2057150.0,56.7834
2010-02-20,0.0,9573370,0,2.924384147640212e-05,50.3169,9600.0,154.8646144325691,41722,0.0,2066750.0,56.7461
2010-02-21,0.0,9619832,0,3.038007621079365e-05,50.3144,10400.0,153.1523748445829,41932,0.0,2077150.0,56.7248
2010-02-22,0.0,9682548,0,3.0699642229841274e-05,50.2742,11150.0,153.09025784853313,42159,0.0,2088300.0,56.8709
2010-02-23,0.0,9769409,0,3.248921193650793e-05,50.2049,13000.0,153.20040166516114,42424,0.0,2101300.0,57.2265
2010-02-24,0.0,9823492,0,3.366095400634921e-05,50.1885,12500.0,155.5960433146703,42675,0.0,2113800.0,57.1776
2010-02-25,0.0,9872915,0,3.342660559238095e-05,50.1207,8550.0,155.58220895572916,42852,0.0,2122350.0,57.3004
